Date,Actual_Close,Actual_Next_Close,Predicted_Next_Close,Prediction_Error_Absolute,Prediction_Error_Percentage,Actual_Direction,Predicted_Direction,Direction_Correct
2022-03-30,47037.04662368384,47519.94094923516,47268.89,251.0503242351624,0.5283052108658041,1,1,1
2022-03-31,47519.94094923516,46836.355223716455,47070.855,234.50024503354507,0.5006799609265956,0,0,1
2022-04-01,46836.355223716455,47135.938894480285,46932.97,202.97014448028494,0.43060592244626567,1,1,1
2022-04-04,47135.938894480285,46662.51392827262,46919.613,257.09935297737684,0.55097621481041,0,0,1
2022-04-05,46662.51392827262,46536.47675836968,46837.062,300.5857416303188,0.6459142646123459,0,1,0
2022-04-06,46536.47675836968,47217.43387752354,46454.11,763.3245025235374,1.6166158129294177,1,0,0
2022-04-07,47217.43387752354,47387.97175285135,47240.016,147.95612785135017,0.3122229594948798,1,1,1
2022-04-08,47387.97175285135,47456.43257808626,47312.094,144.3388280862564,0.30415018627613216,1,0,0
2022-04-11,47456.43257808626,48084.0591674258,47788.285,295.774011175803,0.6151186407660295,1,1,1
2022-04-12,48084.0591674258,48500.28857969068,48264.36,235.92920469067758,0.4864490740153495,1,1,1
2022-04-13,48500.28857969068,48235.20354336584,48331.727,96.52301913416159,0.20010907396168154,0,0,1
2022-04-14,48235.20354336584,48662.57619729895,48191.168,471.4082285489494,0.96872846730855,1,0,0
2022-04-18,48662.57619729895,47962.86241190596,48276.547,313.68446309403953,0.6540153095953938,0,0,1
2022-04-19,47962.86241190596,47983.17311265079,47921.91,61.262956400787516,0.12767591725740937,1,0,0
2022-04-20,47983.17311265079,47695.49813163438,47919.152,223.65421211562352,0.46892101115782936,0,0,1
2022-04-21,47695.49813163438,47360.21186959878,47322.19,38.02046334878105,0.08027933543343573,0,0,1
2022-04-22,47360.21186959878,46541.64460330002,47412.887,871.2421154499825,1.8719624604503284,0,1,0
2022-04-25,46541.64460330002,46782.53965050307,46688.234,94.30527550307306,0.20158220611278627,1,1,1
2022-04-26,46782.53965050307,46562.63736573738,46753.28,190.64388426262303,0.4094353220698498,0,0,1
2022-04-27,46562.63736573738,46436.29986315031,46571.26,134.96185559969308,0.2906386942918175,0,1,0
2022-04-28,46436.29986315031,47014.47893967967,46312.266,702.2133146796696,1.4936107567641461,1,0,0
2022-04-29,47014.47893967967,45805.398411306574,46360.445,555.0469011934256,1.2117499693145735,0,0,1
2022-05-02,45805.398411306574,45978.21815412479,46085.496,107.27793962520809,0.23332339514680386,1,1,1
2022-05-03,45978.21815412479,45899.83646936793,45980.277,80.4408743820677,0.17525307401857815,0,1,0
2022-05-04,45899.83646936793,45791.34461004174,45943.06,151.71398370825773,0.33131585237396116,0,1,0
2022-05-05,45791.34461004174,46293.99924683261,46125.06,168.94065308260906,0.36492991711915623,1,1,1
2022-05-06,46293.99924683261,45949.128470741736,46090.902,141.77387300826376,0.3085452928634735,0,0,1
2022-05-09,45949.128470741736,45764.91201834826,46040.57,275.65829415174085,0.6023354618079956,0,1,0
2022-05-10,45764.91201834826,46024.75649610876,46001.41,23.346339858762803,0.05072561298773337,1,1,1
2022-05-11,46024.75649610876,45395.46791513707,45838.926,443.45786611292715,0.976876958162285,0,0,1
2022-05-12,45395.46791513707,45002.020291319335,45390.45,388.42892743066477,0.86313664345774,0,0,1
2022-05-13,45002.020291319335,45178.67941729896,45098.055,80.6247297989612,0.1784574733897377,1,1,1
2022-05-16,45178.67941729896,45482.30090070384,45346.723,135.57824445384176,0.2980901180655609,1,1,1
2022-05-17,45482.30090070384,45171.9725753608,45598.22,426.24617463920004,0.9436076184808838,0,1,0
2022-05-18,45171.9725753608,46066.29045351795,45502.926,563.3646722679478,1.2229434293963761,1,1,1
2022-05-19,46066.29045351795,45845.0933915544,45948.645,103.55113969559898,0.22587180445067043,0,0,1
2022-05-20,45845.0933915544,46230.47116739937,46255.8,25.32961385062663,0.0547898673991635,1,1,1
2022-05-23,46230.47116739937,46488.44808080595,46114.39,374.0574558059525,0.8046245277015227,1,0,0
2022-05-24,46488.44808080595,45988.86286664048,45983.86,5.003491640476568,0.010879789863441078,0,0,1
2022-05-25,45988.86286664048,46029.7455953992,45946.22,83.52684539920301,0.18146275700370532,1,0,0
2022-05-26,46029.7455953992,46206.02384291602,45990.69,215.33243666602357,0.4660267617877637,1,0,0
2022-05-27,46206.02384291602,45926.61903117022,46043.008,116.38878132977698,0.25342336053691294,0,0,1
2022-05-31,45926.61903117022,45987.86161710256,46059.145,71.28291414744308,0.1550037589069666,1,1,1
2022-06-01,45987.86161710256,46557.72773284011,46166.605,391.12226409011055,0.8400802254235171,1,1,1
2022-06-02,46557.72773284011,45898.747296485584,46107.805,209.05739101441577,0.4554751563566595,0,0,1
2022-06-03,45898.747296485584,45941.86277172215,45963.266,21.40285327784659,0.04658682079173407,1,1,1
2022-06-06,45941.86277172215,46224.50951249465,46060.62,163.88841874465288,0.3545487458344004,1,1,1
2022-06-07,46224.50951249465,46245.051191996514,46048.848,196.2035357465138,0.4242692584162825,1,0,0
2022-06-08,46245.051191996514,46199.55647319232,46183.566,15.9900669423223,0.034610866776612174,0,0,1
2022-06-09,46199.55647319232,46823.60851017352,46173.96,649.6475726735225,1.3874359395696114,1,0,0
2022-06-10,46823.60851017352,45946.197050196766,46191.867,245.6701373032338,0.5346909060500399,0,0,1
2022-06-13,45946.197050196766,45471.31639217917,45762.445,291.1289203208289,0.6402473986235894,0,0,1
2022-06-14,45471.31639217917,45514.871714421904,45652.89,138.01891057809553,0.3032391510275589,1,1,1
2022-06-15,45514.871714421904,46226.470454745,45680.08,546.3923297450019,1.1819901549263025,1,1,1
2022-06-16,46226.470454745,46019.24852793988,45868.4,150.85009043988248,0.32779781344820563,0,0,1
2022-06-17,46019.24852793988,45968.40152162233,45958.953,9.448396622326982,0.020554111758449345,0,0,1
2022-06-21,45968.40152162233,46079.3683051823,45871.76,207.60658643230272,0.4505413031214543,1,0,0
2022-06-22,46079.3683051823,45897.48590659318,45924.266,26.779718406818574,0.058346808932668935,0,0,1
2022-06-23,45897.48590659318,45887.8277036421,45883.137,4.690984892098641,0.010222721638501792,0,0,1
2022-06-24,45887.8277036421,45811.47291937844,45858.055,46.58176812156307,0.10168144605073111,0,0,1
2022-06-27,45811.47291937844,45836.258794834335,45871.047,34.788080165664724,0.07589642148016076,1,1,1
2022-06-28,45836.258794834335,46109.01006085457,45885.824,223.18584210456902,0.4840395441368376,1,1,1
2022-06-29,46109.01006085457,45763.50815291808,45808.105,44.59731583191751,0.09745169815848961,0,0,1
2022-06-30,45763.50815291808,45669.02244715278,45849.613,180.59083409721643,0.3954339822057551,0,1,0
2022-07-01,45669.02244715278,44713.84788047117,45326.613,612.7654007788296,1.370415273623668,0,0,1
2022-07-05,44713.84788047117,44270.36918685248,44510.848,240.47846939752344,0.5432041200798057,0,0,1
2022-07-06,44270.36918685248,44165.60753543409,44248.348,82.74012081591354,0.18734061509180217,0,0,1
2022-07-07,44165.60753543409,44333.66784664412,44247.64,86.02722164412262,0.19404490046188344,1,1,1
2022-07-08,44333.66784664412,44124.75153187352,44386.273,261.5219056264832,0.5926875428127292,0,1,0
2022-07-11,44124.75153187352,44034.97874236632,44189.36,154.38063263367803,0.35058636802553395,0,1,0
2022-07-12,44034.97874236632,44312.72228640381,44229.523,83.19884890381218,0.1877538652806703,1,1,1
2022-07-13,44312.72228640381,43735.267702146106,44029.93,294.6619853538941,0.6737399833943053,0,0,1
2022-07-14,43735.267702146106,43720.13673916196,43772.184,52.04685458804306,0.1190454981844156,0,1,0
2022-07-15,43720.13673916196,43808.05100357688,43863.23,55.17946517311793,0.12595736151013107,1,1,1
2022-07-18,43808.05100357688,43998.87755214522,43818.523,180.35411464521894,0.4099061718823906,1,1,1
2022-07-19,43998.87755214522,43633.42049642416,43862.09,228.66934732584195,0.5240692678323989,0,0,1
2022-07-20,43633.42049642416,44053.53935060211,43885.543,167.99638185210642,0.381345935714948,1,1,1
2022-07-21,44053.53935060211,44297.60663975431,44197.21,100.39570225431089,0.2266391118390854,1,1,1
2022-07-22,44297.60663975431,44145.61786973314,44123.375,22.24286973314156,0.05038522690695329,0,0,1
2022-07-25,44145.61786973314,44027.02036439376,44198.03,171.0108856062434,0.38842257366239136,0,1,0
2022-07-26,44027.02036439376,44128.50978594702,44240.29,111.77927655298117,0.2533039912183437,1,1,1
2022-07-27,44128.50978594702,44932.887569141225,44541.91,390.97741289122496,0.870136405744238,1,1,1
2022-07-28,44932.887569141225,45099.97545580314,45150.145,50.16907544685819,0.11123969567571636,1,1,1
2022-07-29,45099.97545580314,45041.78245236301,45113.477,71.69411013698846,0.15917245329447924,0,1,0
2022-08-01,45041.78245236301,44959.10404397352,45006.996,47.892049776477506,0.10652358581175314,0,0,1
2022-08-02,44959.10404397352,44428.0591416393,44813.176,385.1166396107001,0.8668320134870742,0,0,1
2022-08-03,44428.0591416393,45494.29729311785,45036.918,457.37932436785195,1.0053552897431872,1,1,1
2022-08-04,45494.29729311785,45118.33976975583,45447.137,328.7969489941679,0.7287434570333421,0,0,1
2022-08-05,45118.33976975583,45618.9713597212,45288.69,330.27995347120304,0.7239969329137927,1,1,1
2022-08-08,45618.9713597212,45913.13256622382,45663.344,249.78881622382323,0.5440465554458407,1,1,1
2022-08-09,45913.13256622382,45940.51443259794,45768.14,172.37380759794178,0.37521087808200676,1,0,0
2022-08-10,45940.51443259794,45513.024756334686,45839.36,326.33461866531434,0.7170136909432585,0,0,1
2022-08-11,45513.024756334686,46037.85503557443,45677.145,360.7105043244301,0.7835084932729846,1,1,1
2022-08-12,46037.85503557443,45605.38758683042,45733.45,128.0616319195833,0.2808037354704206,0,0,1
2022-08-15,45605.38758683042,45352.87268433713,45503.395,150.52184691286675,0.3318904360491597,0,0,1
2022-08-16,45352.87268433713,44792.64974596097,45088.332,295.68228528903273,0.6601134046902303,0,0,1
2022-08-17,44792.64974596097,44786.01911898255,44874.215,88.19572476745088,0.19692691268929757,0,1,0
2022-08-18,44786.01911898255,44818.23211284349,44832.133,13.90069965650764,0.031015725077036534,1,1,1
2022-08-19,44818.23211284349,44553.74543471261,44792.934,239.1881590373887,0.5368530899111188,0,0,1
2022-08-22,44553.74543471261,44863.47968725393,44671.94,191.53828100393002,0.4269358559326096,1,1,1
2022-08-23,44863.47968725393,44872.70010891958,44887.93,15.22957858042355,0.03393951900254892,1,1,1
2022-08-24,44872.70010891958,45094.26071277802,44961.16,133.10055652802112,0.29516074645460466,1,1,1
2022-08-25,45094.26071277802,44588.16466791079,44727.754,139.5892383392129,0.31306343147080123,0,0,1
2022-08-26,44588.16466791079,44643.55221265705,44750.145,106.5923185929496,0.23876307621132625,1,1,1
2022-08-29,44643.55221265705,44303.94957690145,44475.645,171.69495434855344,0.3875387092758639,0,0,1
2022-08-30,44303.94957690145,43879.28804446554,44202.027,322.7392992844616,0.7355162621540494,0,0,1
2022-08-31,43879.28804446554,43391.44750487914,43634.977,243.5290576208572,0.5612374595096732,0,0,1
2022-09-01,43391.44750487914,43821.39786678019,43480.363,341.034585530193,0.7782375782875744,1,1,1
2022-09-02,43821.39786678019,43616.670619270015,43618.92,2.2512557299851323,0.005161457071394438,0,0,1
2022-09-06,43616.670619270015,44060.69319452611,43764.434,296.25960077610944,0.6723897862163352,1,1,1
2022-09-07,44060.69319452611,43738.47485759176,44065.734,327.259517408238,0.7482188587365318,0,1,0
2022-09-08,43738.47485759176,43979.63193520507,43649.363,330.2686539550705,0.7509582036558499,1,0,0
2022-09-09,43979.63193520507,44256.52691124024,43898.0,358.5269112402384,0.8101108158787309,1,0,0
2022-09-12,44256.52691124024,43500.21346814872,43895.074,394.8607506012777,0.9077214089774491,0,0,1
2022-09-13,43500.21346814872,43418.12827198484,43456.207,38.07875926516135,0.08770244315145048,0,0,1
2022-09-14,43418.12827198484,42542.57172442904,43261.9,719.3267130709573,1.6908397492526324,0,0,1
2022-09-15,42542.57172442904,42916.0168908717,42688.176,227.84110962170234,0.5308999439558065,1,1,1
2022-09-16,42916.0168908717,42689.32377951047,42823.297,133.97309548952762,0.3138327891570643,0,0,1
2022-09-19,42689.32377951047,42532.39248370128,42635.76,103.36923504871811,0.2430364929231995,0,0,1
2022-09-20,42532.39248370128,42687.50860988828,42572.02,115.48907863828208,0.2705453712319247,1,1,1
2022-09-21,42687.50860988828,43001.208470079866,42906.06,95.14987632986595,0.22127256352823432,1,1,1
2022-09-22,43001.208470079866,42879.97978896214,43019.08,139.09833603785955,0.3243899291054826,0,1,0
2022-09-23,42879.97978896214,42407.13019076156,42907.21,500.0807467384366,1.1792374171251505,0,1,0
2022-09-26,42407.13019076156,42684.75097521454,42637.375,47.37597521454154,0.110990398519722,1,1,1
2022-09-27,42684.75097521454,43627.12619112499,42909.785,717.3410348749894,1.6442546129039257,1,1,1
2022-09-28,43627.12619112499,43419.423913564846,43447.203,27.77921143515414,0.06397876556458759,0,0,1
2022-09-29,43419.423913564846,43549.2629081471,43570.75,21.48709185289772,0.04933973715747543,1,1,1
2022-09-30,43549.2629081471,44370.41357043904,43848.504,521.9096641890428,1.176256027815696,1,1,1
2022-10-03,44370.41357043904,45094.97383183807,44651.07,443.9035193380696,0.9843747132294901,1,1,1
2022-10-04,45094.97383183807,44824.589667735374,44911.23,86.64080101462605,0.19328855357484706,0,0,1
2022-10-05,44824.589667735374,44933.32183534341,44937.215,3.893008406586887,0.008663967513580857,1,1,1
2022-10-06,44933.32183534341,45022.12847129536,44943.11,79.01909629535658,0.17551168498338895,1,1,1
2022-10-07,45022.12847129536,44402.20488945576,44834.17,431.96698554424074,0.9728503046631822,0,0,1
2022-10-10,44402.20488945576,44483.6524476593,44717.42,233.76942734070326,0.5255176103530682,1,1,1
2022-10-11,44483.6524476593,44182.23239260804,44342.633,160.40041989195743,0.36304281428476076,0,0,1
2022-10-12,44182.23239260804,44134.61420607629,44097.285,37.32904982628679,0.08457998443577075,0,0,1
2022-10-13,44134.61420607629,43382.535105672185,44004.684,622.1484880778153,1.4340989676199687,0,0,1
2022-10-14,43382.535105672185,43904.42153009987,43680.023,224.39809259986941,0.5111059086521097,1,1,1
2022-10-17,43904.42153009987,43576.82091758097,43727.97,151.14783241903206,0.3468537383782666,0,0,1
2022-10-18,43576.82091758097,43056.63852400248,43550.332,493.6935072475171,1.146614144000817,0,0,1
2022-10-19,43056.63852400248,43516.522352274,43055.42,461.10047727399797,1.059598635987746,1,0,0
2022-10-20,43516.522352274,43964.61195796028,43482.152,482.45961421028187,1.0973817184412273,1,0,0
2022-10-21,43964.61195796028,43752.61155311195,43866.3,113.68922813804966,0.2598455820175228,0,0,1
2022-10-24,43752.61155311195,43978.42980211575,43760.523,217.90636461575195,0.49548464007523235,1,1,1
2022-10-25,43978.42980211575,44107.27954675954,43739.562,367.7170467595424,0.8336878867573635,1,0,0
2022-10-26,44107.27954675954,43808.53157372578,44108.598,300.066082524223,0.6849489625536502,0,1,0
2022-10-27,43808.53157372578,43459.037506684086,43602.625,143.5874933159139,0.33039731561894314,0,0,1
2022-10-28,43459.037506684086,43254.04033797583,43517.324,263.28388077417185,0.6086919943592322,0,1,0
2022-10-31,43254.04033797583,43753.69343771473,43472.0,281.6934377147336,0.6438163628762822,1,1,1
2022-11-01,43753.69343771473,43748.7684092927,43609.535,139.2332530427011,0.3182563946488754,0,0,1
2022-11-02,43748.7684092927,43366.30715128881,43765.04,398.73191121118725,0.9194509226256247,0,1,0
2022-11-03,43366.30715128881,44459.76017340992,43700.723,759.0375171599226,1.7072460899460284,1,1,1
2022-11-04,44459.76017340992,44185.11982617455,44261.793,76.67314257544786,0.1735270672051633,0,0,1
2022-11-07,44185.11982617455,45041.35898945415,44433.504,607.855083204151,1.3495487188707436,1,1,1
2022-11-08,45041.35898945415,44757.38405159944,44933.312,175.92844840056205,0.39307133812320094,0,0,1
2022-11-09,44757.38405159944,45774.96721298056,45253.934,521.0336192305622,1.1382501199974884,1,1,1
2022-11-10,45774.96721298056,45696.75820370884,45744.31,47.55039004115679,0.10405637491654168,0,0,1
2022-11-11,45696.75820370884,45901.45374279955,45879.707,21.746711549552856,0.04737695601408748,1,1,1
2022-11-14,45901.45374279955,46188.92246049061,45924.477,264.44589799061214,0.5725309964024721,1,1,1
2022-11-15,46188.92246049061,46213.35400406429,45924.156,289.1977540642911,0.6257882819733387,1,0,0
2022-11-16,46213.35400406429,46135.333891393806,46011.625,123.70889139380597,0.2681434834416207,0,0,1
2022-11-17,46135.333891393806,45918.81458293102,45952.39,33.576042068976676,0.07312044610458561,0,0,1
2022-11-18,45918.81458293102,45535.96138128991,45849.875,313.9136187100885,0.6893751865291049,0,0,1
2022-11-21,45535.96138128991,45675.6858926655,45669.844,5.8421426654967945,0.012790486998324229,1,1,1
2022-11-22,45675.6858926655,45841.98095338987,45702.316,139.66454713987332,0.3046651654994537,1,1,1
2022-11-23,45841.98095338987,46029.07360747057,46079.945,50.871705029428995,0.11052081009332428,1,1,1
2022-11-25,46029.07360747057,45690.533239494645,46127.887,437.3534792553546,0.957208087204613,0,1,0
2022-11-28,45690.533239494645,45897.565024423486,46060.047,162.48185057651426,0.3540097399285839,1,1,1
2022-11-29,45897.565024423486,45823.67045003929,46092.227,268.55611246071203,0.5860641668884072,0,1,0
2022-11-30,45823.67045003929,47081.22211451827,46432.973,648.2494582682702,1.3768747478378898,1,1,1
2022-12-01,47081.22211451827,46862.670551228286,46795.61,67.06117622828606,0.14310148235145417,0,0,1
2022-12-02,46862.670551228286,46266.89501367557,46711.867,444.9721738244334,0.9617506722526086,0,0,1
2022-12-05,46266.89501367557,46587.68834827424,46551.16,36.528192024241434,0.07840739328203769,1,1,1
2022-12-06,46587.68834827424,47285.891563671,47068.1,217.79000117100077,0.46058135729077665,1,1,1
2022-12-07,47285.891563671,47302.37579681022,47174.887,127.4890780602218,0.2695193970972149,1,0,0
2022-12-08,47302.37579681022,47565.81533122434,47443.3,122.51454997433757,0.2575684851005035,1,1,1
